Draw ID,N1,N2,N3,N4,N5,N6,Sum,N1_color,N2_color,N3_color,N4_color,N5_color,N6_color
4970008,2,36,6,1,29,23.0,97.0,Blue,Green,Green,Red,Blue,Blue
4970007,39,25,2,31,9,20.0,126.0,Green,Red,Blue,Red,Green,Blue
4970006,14,32,9,17,3,13.0,88.0,Blue,Blue,Green,Blue,Green,Red
4970005,45,8,18,13,43,12.0,139.0,Green,Blue,Green,Red,Red,Green
4970004,26,31,2,46,39,40.0,184.0,Blue,Red,Blue,Red,Green,Red
4970003,15,29,33,9,14,48.0,148.0,Green,Blue,Green,Green,Blue,Green
4970002,26,16,34,11,1,39.0,127.0,Blue,Red,Red,Blue,Red,Green
4970001,5,34,22,2,39,7.0,109.0,Blue,Red,Red,Blue,Green,Red
4970000,3,4,19,45,26,33.0,130.0,Green,Red,Red,Green,Blue,Green
4969999,19,42,12,11,33,29.0,146.0,Red,Green,Green,Blue,Green,Blue
4969998,4,41,33,31,3,7.0,119.0,Red,Blue,Green,Red,Green,Red
4969997,29,34,16,36,8,17.0,140.0,Blue,Red,Red,Green,Blue,Blue
4969996,4,13,9,43,24,3.0,96.0,Red,Red,Green,Red,Green,Green
4969995,36,9,10,3,27,15.0,100.0,Green,Green,Red,Green,Green,Green
4969994,2,15,32,4,41,3.0,97.0,Blue,Green,Blue,Red,Blue,Green
4969993,15,24,48,16,2,44.0,149.0,Green,Green,Green,Red,Blue,Blue
4969992,46,41,43,34,20,32.0,216.0,Red,Blue,Red,Red,Blue,Blue
4969991,36,29,46,14,7,45.0,177.0,Green,Blue,Red,Blue,Red,Green
4969990,15,44,21,19,25,12.0,136.0,Green,Blue,Green,Red,Red,Green
4969989,3,15,49,27,40,21.0,155.0,Green,Green,Yellow,Green,Red,Green
4969988,1,31,22,47,42,13.0,156.0,Red,Red,Red,Blue,Green,Red
4969987,12,42,6,7,13,45.0,125.0,Green,Green,Green,Red,Red,Green
4969986,5,24,32,40,2,28.0,131.0,Blue,Green,Blue,Red,Blue,Red
4969985,14,8,48,30,28,46.0,174.0,Blue,Blue,Green,Green,Red,Red
4969984,24,42,25,32,21,19.0,163.0,Green,Green,Red,Blue,Green,Red
4969983,3,2,37,7,46,31.0,126.0,Green,Blue,Red,Red,Red,Red
4969982,11,38,44,12,27,49.0,181.0,Blue,Blue,Blue,Green,Green,Yellow
4969981,42,49,11,2,21,19.0,144.0,Green,Yellow,Blue,Blue,Green,Red
4969980,16,26,20,12,32,5.0,111.0,Red,Blue,Blue,Green,Blue,Blue
4969979,16,32,20,27,15,43.0,153.0,Red,Blue,Blue,Green,Green,Red
4969977,17,38,11,41,25,27.0,159.0,Blue,Blue,Blue,Blue,Red,Green
4969976,41,28,13,24,35,36.0,177.0,Blue,Red,Red,Green,Blue,Green
4969975,40,16,39,34,43,46.0,218.0,Red,Red,Green,Red,Red,Red
4969974,32,13,18,46,7,41.0,157.0,Blue,Red,Green,Red,Red,Blue
4969973,20,17,41,19,31,14.0,142.0,Blue,Blue,Blue,Red,Red,Blue
4969972,34,20,37,2,47,21.0,161.0,Red,Blue,Red,Blue,Blue,Green
4969971,49,25,37,7,12,24.0,154.0,Yellow,Red,Red,Red,Green,Green
4969970,24,40,34,8,26,11.0,143.0,Green,Red,Red,Blue,Blue,Blue
4969969,40,47,35,30,25,14.0,191.0,Red,Blue,Blue,Green,Red,Blue
4969968,25,12,32,18,34,23.0,144.0,Red,Green,Blue,Green,Red,Blue
4969967,30,33,25,27,26,6.0,147.0,Green,Green,Red,Green,Blue,Green
4969966,38,11,42,35,44,41.0,211.0,Blue,Blue,Green,Blue,Blue,Blue
4969965,17,13,43,20,46,1.0,140.0,Blue,Red,Red,Blue,Red,Red
4969964,1,37,21,8,28,38.0,133.0,Red,Red,Green,Blue,Red,Blue
4969963,48,22,27,19,30,45.0,191.0,Green,Red,Green,Red,Green,Green
4969962,46,27,37,45,33,23.0,211.0,Red,Green,Red,Green,Green,Blue
4969961,22,35,41,5,33,21.0,157.0,Red,Blue,Blue,Blue,Green,Green
4969960,33,16,15,43,48,25.0,180.0,Green,Red,Green,Red,Green,Red
4969959,41,36,40,37,43,1.0,198.0,Blue,Green,Red,Red,Red,Red
4969958,33,13,17,48,23,30.0,164.0,Green,Red,Blue,Green,Blue,Green
4969957,20,42,37,23,9,25.0,156.0,Blue,Green,Red,Blue,Green,Red
4969956,11,36,6,30,8,45.0,136.0,Blue,Green,Green,Green,Blue,Green
4969955,4,3,34,23,24,38.0,126.0,Red,Green,Red,Blue,Green,Blue
4969954,4,27,33,36,18,6.0,124.0,Red,Green,Green,Green,Green,Green
4969953,9,3,29,40,49,36.0,166.0,Green,Green,Blue,Red,Yellow,Green
4969952,35,45,9,41,28,29.0,187.0,Blue,Green,Green,Blue,Red,Blue
4969951,5,33,8,22,39,47.0,154.0,Blue,Green,Blue,Red,Green,Blue
4969950,21,25,9,40,26,23.0,144.0,Green,Red,Green,Red,Blue,Blue
4969949,42,19,22,5,6,40.0,134.0,Green,Red,Red,Blue,Green,Red
4969948,3,18,21,43,42,16.0,143.0,Green,Green,Green,Red,Green,Red
4969947,48,44,33,40,38,39.0,242.0,Green,Blue,Green,Red,Blue,Green
4969946,44,41,26,5,1,29.0,146.0,Blue,Blue,Blue,Blue,Red,Blue
4969945,23,24,36,19,35,13.0,150.0,Blue,Green,Green,Red,Blue,Red
4969944,41,8,31,42,19,4.0,145.0,Blue,Blue,Red,Green,Red,Red
4969943,33,7,23,42,35,14.0,154.0,Green,Red,Blue,Green,Blue,Blue
4969942,35,17,40,4,44,11.0,151.0,Blue,Blue,Red,Red,Blue,Blue
4969941,25,46,19,11,7,3.0,111.0,Red,Red,Red,Blue,Red,Green
4969940,47,27,40,38,25,35.0,212.0,Blue,Green,Red,Blue,Red,Blue
4969939,13,35,9,19,7,48.0,131.0,Red,Blue,Green,Red,Red,Green
4969938,7,17,5,39,46,8.0,122.0,Red,Blue,Blue,Green,Red,Blue
4969937,24,38,46,10,42,44.0,204.0,Green,Blue,Red,Red,Green,Blue
4969936,42,1,34,49,18,44.0,188.0,Green,Red,Red,Yellow,Green,Blue
4969935,31,7,25,9,48,37.0,157.0,Red,Red,Red,Green,Green,Red
4969934,17,12,15,24,13,8.0,89.0,Blue,Green,Green,Green,Red,Blue
4969933,11,1,29,42,16,34.0,133.0,Blue,Red,Blue,Green,Red,Red
4969932,9,44,47,16,19,12.0,147.0,Green,Blue,Blue,Red,Red,Green
4969931,29,47,42,41,10,11.0,180.0,Blue,Blue,Green,Blue,Red,Blue
4969930,42,22,28,16,48,3.0,159.0,Green,Red,Red,Red,Green,Green
4969929,37,48,40,4,28,9.0,166.0,Red,Green,Red,Red,Red,Green
4969928,44,9,29,12,37,34.0,165.0,Blue,Green,Blue,Green,Red,Red
4969927,1,2,41,38,17,29.0,128.0,Red,Blue,Blue,Blue,Blue,Blue
4969926,2,48,46,3,14,13.0,126.0,Blue,Green,Red,Green,Blue,Red
4969925,3,24,29,42,47,41.0,186.0,Green,Green,Blue,Green,Blue,Blue
4969924,1,8,25,11,46,9.0,100.0,Red,Blue,Red,Blue,Red,Green
4969923,16,38,33,30,14,7.0,138.0,Red,Blue,Green,Green,Blue,Red
4969922,37,45,23,24,3,47.0,179.0,Red,Green,Blue,Green,Green,Blue
4969921,18,33,31,4,41,43.0,170.0,Green,Green,Red,Red,Blue,Red
4969920,3,36,46,21,25,47.0,178.0,Green,Green,Red,Green,Red,Blue
4969919,5,40,24,45,30,27.0,171.0,Blue,Red,Green,Green,Green,Green
4969918,43,24,2,44,34,32.0,179.0,Red,Green,Blue,Blue,Red,Blue
4969917,44,11,22,23,47,32.0,179.0,Blue,Blue,Red,Blue,Blue,Blue
4969916,24,40,19,3,12,8.0,106.0,Green,Red,Red,Green,Green,Blue
4969915,34,17,35,30,39,49.0,204.0,Red,Blue,Blue,Green,Green,Yellow
4969914,27,41,31,38,18,47.0,202.0,Green,Blue,Red,Blue,Green,Blue
4969913,36,1,12,25,37,43.0,154.0,Green,Red,Green,Red,Red,Red
4969912,37,28,13,47,21,6.0,152.0,Red,Red,Red,Blue,Green,Green
4969911,34,7,44,40,41,30.0,196.0,Red,Red,Blue,Red,Blue,Green
4969910,43,27,40,37,35,4.0,186.0,Red,Green,Red,Red,Blue,Red
4969909,14,41,40,44,35,43.0,217.0,Blue,Blue,Red,Blue,Blue,Red
4969908,13,17,5,38,45,33.0,151.0,Red,Blue,Blue,Blue,Green,Green
4969907,39,26,9,2,42,35.0,153.0,Green,Blue,Green,Blue,Green,Blue
4969906,11,26,15,45,24,28.0,149.0,Blue,Blue,Green,Green,Green,Red
4969905,3,8,48,7,45,25.0,136.0,Green,Blue,Green,Red,Green,Red
4969904,13,37,43,40,12,24.0,169.0,Red,Red,Red,Red,Green,Green
4969903,49,22,13,23,31,26.0,164.0,Yellow,Red,Red,Blue,Red,Blue
4969902,8,1,16,43,34,15.0,117.0,Blue,Red,Red,Red,Red,Green
4969901,28,42,40,34,19,30.0,193.0,Red,Green,Red,Red,Red,Green
4969900,48,23,32,43,13,38.0,197.0,Green,Blue,Blue,Red,Red,Blue
4969899,10,26,32,46,4,40.0,158.0,Red,Blue,Blue,Red,Red,Red
4969898,46,16,9,7,22,33.0,133.0,Red,Red,Green,Red,Red,Green
4969897,46,36,42,15,17,6.0,162.0,Red,Green,Green,Green,Blue,Green
4969896,15,13,30,4,48,41.0,151.0,Green,Red,Green,Red,Green,Blue
4969895,48,2,36,16,17,12.0,131.0,Green,Blue,Green,Red,Blue,Green
4969894,43,22,44,40,15,3.0,167.0,Red,Red,Blue,Red,Green,Green
4969893,32,39,30,41,34,31.0,207.0,Blue,Green,Green,Blue,Red,Red
4969892,5,41,4,1,47,48.0,146.0,Blue,Blue,Red,Red,Blue,Green
4969891,28,10,44,29,12,48.0,171.0,Red,Red,Blue,Blue,Green,Green
4969890,25,39,35,17,28,2.0,146.0,Red,Green,Blue,Blue,Red,Blue
4969889,14,42,46,34,40,21.0,197.0,Blue,Green,Red,Red,Red,Green
4969888,11,7,43,12,47,4.0,124.0,Blue,Red,Red,Green,Blue,Red
4969887,20,9,46,38,10,6.0,129.0,Blue,Green,Red,Blue,Red,Green
4969886,34,31,2,42,27,29.0,165.0,Red,Red,Blue,Green,Green,Blue
4969885,9,13,20,36,48,38.0,164.0,Green,Red,Blue,Green,Green,Blue
4969884,32,3,44,22,2,45.0,148.0,Blue,Green,Blue,Red,Blue,Green
4969883,41,31,37,17,8,10.0,144.0,Blue,Red,Red,Blue,Blue,Red
4969882,23,17,14,10,30,5.0,99.0,Blue,Blue,Blue,Red,Green,Blue
4969881,1,10,8,13,21,27.0,80.0,Red,Red,Blue,Red,Green,Green
4969880,42,31,5,22,49,24.0,173.0,Green,Red,Blue,Red,Yellow,Green
4969879,18,46,35,38,43,26.0,206.0,Green,Red,Blue,Blue,Red,Blue
4969878,14,37,10,8,13,29.0,111.0,Blue,Red,Red,Blue,Red,Blue
4969877,30,49,17,24,13,25.0,158.0,Green,Yellow,Blue,Green,Red,Red
4969876,34,44,27,11,9,43.0,168.0,Red,Blue,Green,Blue,Green,Red
4969875,19,2,14,16,25,22.0,98.0,Red,Blue,Blue,Red,Red,Red
4969874,11,24,39,2,49,22.0,147.0,Blue,Green,Green,Blue,Yellow,Red
4969873,35,43,11,2,20,16.0,127.0,Blue,Red,Blue,Blue,Blue,Red
4969872,5,34,29,42,3,36.0,149.0,Blue,Red,Blue,Green,Green,Green
4969871,2,29,3,11,38,21.0,104.0,Blue,Blue,Green,Blue,Blue,Green
4969870,24,23,20,27,8,25.0,127.0,Green,Blue,Blue,Green,Blue,Red
4969869,20,3,21,16,18,14.0,92.0,Blue,Green,Green,Red,Green,Blue
4969868,4,14,41,48,18,6.0,131.0,Red,Blue,Blue,Green,Green,Green
4969867,18,36,11,41,9,34.0,149.0,Green,Green,Blue,Blue,Green,Red
4969866,27,23,37,30,44,22.0,183.0,Green,Blue,Red,Green,Blue,Red
4969865,31,18,10,2,28,30.0,119.0,Red,Green,Red,Blue,Red,Green
4969864,5,40,6,32,15,19.0,117.0,Blue,Red,Green,Blue,Green,Red
4969863,22,43,10,17,30,12.0,134.0,Red,Red,Red,Blue,Green,Green
4969862,29,8,20,38,24,42.0,161.0,Blue,Blue,Blue,Blue,Green,Green
4969861,48,35,41,38,28,22.0,212.0,Green,Blue,Blue,Blue,Red,Red
4969860,10,14,11,28,26,45.0,134.0,Red,Blue,Blue,Red,Blue,Green
4969859,7,43,48,45,3,41.0,187.0,Red,Red,Green,Green,Green,Blue
4969858,33,48,44,19,26,22.0,192.0,Green,Green,Blue,Red,Blue,Red
4969857,35,22,41,8,26,38.0,170.0,Blue,Red,Blue,Blue,Blue,Blue
4969856,47,4,34,18,36,3.0,142.0,Blue,Red,Red,Green,Green,Green
4969855,10,24,8,47,39,17.0,145.0,Red,Green,Blue,Blue,Green,Blue
4969854,16,35,14,38,48,17.0,168.0,Red,Blue,Blue,Blue,Green,Blue
4969853,43,34,6,40,46,15.0,184.0,Red,Red,Green,Red,Red,Green
4969852,48,32,45,36,3,49.0,213.0,Green,Blue,Green,Green,Green,Yellow
4969851,34,8,19,5,48,27.0,141.0,Red,Blue,Red,Blue,Green,Green
4969850,9,20,23,37,10,24.0,123.0,Green,Blue,Blue,Red,Red,Green
4969849,25,26,34,17,31,24.0,157.0,Red,Blue,Red,Blue,Red,Green
4969848,20,14,22,45,13,26.0,140.0,Blue,Blue,Red,Green,Red,Blue
4969847,21,11,12,37,1,31.0,113.0,Green,Blue,Green,Red,Red,Red
4969846,18,33,1,6,29,44.0,131.0,Green,Green,Red,Green,Blue,Blue
4969845,3,4,44,40,25,27.0,143.0,Green,Red,Blue,Red,Red,Green
4969844,35,39,21,49,30,12.0,186.0,Blue,Green,Green,Yellow,Green,Green
4969843,5,45,28,23,14,34.0,149.0,Blue,Green,Red,Blue,Blue,Red
4969842,3,35,40,8,30,45.0,161.0,Green,Blue,Red,Blue,Green,Green
4969841,18,48,42,8,27,20.0,163.0,Green,Green,Green,Blue,Green,Blue
4969840,11,49,21,43,16,37.0,177.0,Blue,Yellow,Green,Red,Red,Red
4969839,42,27,14,38,8,7.0,136.0,Green,Green,Blue,Blue,Blue,Red
4969838,37,15,41,6,19,26.0,144.0,Red,Green,Blue,Green,Red,Blue
4969837,12,35,20,9,47,15.0,138.0,Green,Blue,Blue,Green,Blue,Green
4969836,44,9,35,12,1,2.0,103.0,Blue,Green,Blue,Green,Red,Blue
4969835,14,3,32,11,8,22.0,90.0,Blue,Green,Blue,Blue,Blue,Red
4969834,27,6,31,22,21,46.0,153.0,Green,Green,Red,Red,Green,Red
4969833,1,27,7,11,34,32.0,112.0,Red,Green,Red,Blue,Red,Blue
4969832,24,37,26,25,49,41.0,202.0,Green,Red,Blue,Red,Yellow,Blue
4969831,4,7,15,33,39,16.0,114.0,Red,Red,Green,Green,Green,Red
4969830,42,3,31,12,49,39.0,176.0,Green,Green,Red,Green,Yellow,Green
4969829,11,5,41,44,29,47.0,177.0,Blue,Blue,Blue,Blue,Blue,Blue
4969828,26,30,14,42,15,32.0,159.0,Blue,Green,Blue,Green,Green,Blue
4969827,46,17,34,35,1,44.0,177.0,Red,Blue,Red,Blue,Red,Blue
4969826,32,12,22,48,3,1.0,118.0,Blue,Green,Red,Green,Green,Red
4969825,16,38,30,20,18,4.0,126.0,Red,Blue,Green,Blue,Green,Red
4969824,9,28,35,37,17,41.0,167.0,Green,Red,Blue,Red,Blue,Blue
4969823,9,13,20,18,22,30.0,112.0,Green,Red,Blue,Green,Red,Green
4969822,37,48,25,3,7,39.0,159.0,Red,Green,Red,Green,Red,Green
4969821,9,13,14,15,31,3.0,85.0,Green,Red,Blue,Green,Red,Green
4969820,24,41,49,12,46,26.0,198.0,Green,Blue,Yellow,Green,Red,Blue
4969819,34,48,12,28,39,40.0,201.0,Red,Green,Green,Red,Green,Red
4969818,25,7,30,18,34,49.0,163.0,Red,Red,Green,Green,Red,Yellow
4969817,25,38,13,24,8,23.0,131.0,Red,Blue,Red,Green,Blue,Blue
4969816,46,40,38,49,13,33.0,219.0,Red,Red,Blue,Yellow,Red,Green
4969815,40,22,11,2,18,31.0,124.0,Red,Red,Blue,Blue,Green,Red
4969814,2,41,4,38,8,48.0,141.0,Blue,Blue,Red,Blue,Blue,Green
4969813,36,5,38,45,12,28.0,164.0,Green,Blue,Blue,Green,Green,Red
4969812,22,16,8,9,35,15.0,105.0,Red,Red,Blue,Green,Blue,Green
4969811,7,33,34,45,49,31.0,199.0,Red,Green,Red,Green,Yellow,Red
4969810,47,8,32,11,20,19.0,137.0,Blue,Blue,Blue,Blue,Blue,Red
4969809,17,30,40,19,20,4.0,130.0,Blue,Green,Red,Red,Blue,Red
4969808,9,35,17,7,1,49.0,118.0,Green,Blue,Blue,Red,Red,Yellow
4969807,43,29,18,30,45,13.0,178.0,Red,Blue,Green,Green,Green,Red
4969806,11,3,28,47,38,8.0,135.0,Blue,Green,Red,Blue,Blue,Blue
4969805,13,27,10,36,17,19.0,122.0,Red,Green,Red,Green,Blue,Red
4969804,48,36,28,11,29,21.0,173.0,Green,Green,Red,Blue,Blue,Green
4969803,34,46,28,1,43,22.0,174.0,Red,Red,Red,Red,Red,Red
4969802,14,7,33,9,5,42.0,110.0,Blue,Red,Green,Green,Blue,Green
4969801,14,30,46,47,38,29.0,204.0,Blue,Green,Red,Blue,Blue,Blue
4969800,16,17,25,33,40,49.0,180.0,Red,Blue,Red,Green,Red,Yellow
4969799,16,3,35,9,6,28.0,97.0,Red,Green,Blue,Green,Green,Red
4969798,46,45,9,39,4,1.0,144.0,Red,Green,Green,Green,Red,Red
4969797,37,28,25,16,6,20.0,132.0,Red,Red,Red,Red,Green,Blue
4969796,16,2,44,9,21,1.0,93.0,Red,Blue,Blue,Green,Green,Red
4969795,16,32,5,2,10,22.0,87.0,Red,Blue,Blue,Blue,Red,Red
4969794,33,30,11,43,36,15.0,168.0,Green,Green,Blue,Red,Green,Green
4969793,23,33,28,48,7,16.0,155.0,Blue,Green,Red,Green,Red,Red
4969792,21,10,1,20,45,6.0,103.0,Green,Red,Red,Blue,Green,Green
4969791,1,13,46,24,48,21.0,153.0,Red,Red,Red,Green,Green,Green
4969790,38,43,37,35,46,13.0,212.0,Blue,Red,Red,Blue,Red,Red
4969789,43,10,11,24,44,14.0,146.0,Red,Red,Blue,Green,Blue,Blue
4969788,28,30,23,11,14,17.0,123.0,Red,Green,Blue,Blue,Blue,Blue
4969787,40,37,39,33,4,36.0,189.0,Red,Red,Green,Green,Red,Green
4969786,31,8,35,1,30,9.0,114.0,Red,Blue,Blue,Red,Green,Green
4969785,36,6,47,2,35,15.0,141.0,Green,Green,Blue,Blue,Blue,Green
4969784,17,10,19,23,49,45.0,163.0,Blue,Red,Red,Blue,Yellow,Green
4969783,38,28,30,36,31,29.0,192.0,Blue,Red,Green,Green,Red,Blue
4969782,46,39,44,42,14,15.0,200.0,Red,Green,Blue,Green,Blue,Green
4969779,2,3,25,8,6,27.0,71.0,Blue,Green,Red,Blue,Green,Green
4969778,16,12,6,1,47,40.0,122.0,Red,Green,Green,Red,Blue,Red
4969777,11,24,28,38,33,43.0,177.0,Blue,Green,Red,Blue,Green,Red
4969776,35,33,1,41,13,19.0,142.0,Blue,Green,Red,Blue,Red,Red
4969775,23,17,6,22,47,20.0,135.0,Blue,Blue,Green,Red,Blue,Blue
4969774,42,36,23,27,37,3.0,168.0,Green,Green,Blue,Green,Red,Green
4969773,7,18,45,10,26,34.0,140.0,Red,Green,Green,Red,Blue,Red
4969772,15,2,13,17,33,3.0,83.0,Green,Blue,Red,Blue,Green,Green
4969771,37,6,3,20,36,15.0,117.0,Red,Green,Green,Blue,Green,Green
4969770,1,19,11,32,39,16.0,118.0,Red,Red,Blue,Blue,Green,Red
4969769,1,40,35,11,15,19.0,121.0,Red,Red,Blue,Blue,Green,Red
4969768,36,47,42,34,18,27.0,204.0,Green,Blue,Green,Red,Green,Green
4969767,24,25,42,13,11,45.0,160.0,Green,Red,Green,Red,Blue,Green
4969766,6,1,20,30,44,46.0,147.0,Green,Red,Blue,Green,Blue,Red
4969765,28,7,24,21,17,44.0,141.0,Red,Red,Green,Green,Blue,Blue
4969764,10,39,27,45,3,30.0,154.0,Red,Green,Green,Green,Green,Green
4969763,29,15,1,41,6,14.0,106.0,Blue,Green,Red,Blue,Green,Blue
4969762,26,14,38,9,43,10.0,140.0,Blue,Blue,Blue,Green,Red,Red
4969761,5,18,1,9,20,28.0,81.0,Blue,Green,Red,Green,Blue,Red
4969760,5,13,7,32,23,47.0,127.0,Blue,Red,Red,Blue,Blue,Blue
4969759,24,45,20,14,6,46.0,155.0,Green,Green,Blue,Blue,Green,Red
4969758,46,33,47,32,11,19.0,188.0,Red,Green,Blue,Blue,Blue,Red
4969757,40,11,24,17,20,3.0,115.0,Red,Blue,Green,Blue,Blue,Green
4969756,4,29,8,15,2,23.0,81.0,Red,Blue,Blue,Green,Blue,Blue
4969755,7,38,33,34,24,19.0,155.0,Red,Blue,Green,Red,Green,Red
4969754,2,26,23,21,8,4.0,84.0,Blue,Blue,Blue,Green,Blue,Red
4969753,38,36,5,19,13,18.0,129.0,Blue,Green,Blue,Red,Red,Green
4969752,18,9,31,45,42,4.0,149.0,Green,Green,Red,Green,Green,Red
4969751,39,23,25,21,4,49.0,161.0,Green,Blue,Red,Green,Red,Yellow
4969750,25,3,16,34,12,22.0,112.0,Red,Green,Red,Red,Green,Red
4969749,49,30,13,33,26,34.0,185.0,Yellow,Green,Red,Green,Blue,Red
4969748,3,27,29,43,5,45.0,152.0,Green,Green,Blue,Red,Blue,Green
4969747,4,10,39,21,35,25.0,134.0,Red,Red,Green,Green,Blue,Red
4969746,37,38,22,27,2,10.0,136.0,Red,Blue,Red,Green,Blue,Red
4969745,5,46,19,28,12,34.0,144.0,Blue,Red,Red,Red,Green,Red
4969744,47,5,2,33,15,43.0,145.0,Blue,Blue,Blue,Green,Green,Red
4969743,29,46,36,35,5,4.0,155.0,Blue,Red,Green,Blue,Blue,Red
4969742,16,39,33,44,41,3.0,176.0,Red,Green,Green,Blue,Blue,Green
4969741,15,35,9,23,43,45.0,170.0,Green,Blue,Green,Blue,Red,Green
4969740,15,27,13,41,14,29.0,139.0,Green,Green,Red,Blue,Blue,Blue
4969739,30,47,13,44,33,6.0,173.0,Green,Blue,Red,Blue,Green,Green
4969738,23,3,26,38,44,20.0,154.0,Blue,Green,Blue,Blue,Blue,Blue
4969737,48,10,14,35,2,39.0,148.0,Green,Red,Blue,Blue,Blue,Green
4969736,17,42,46,1,33,49.0,188.0,Blue,Green,Red,Red,Green,Yellow
4969735,29,16,43,19,30,23.0,160.0,Blue,Red,Red,Red,Green,Blue
4969734,34,48,38,24,4,7.0,155.0,Red,Green,Blue,Green,Red,Red
4969733,29,13,34,12,30,33.0,151.0,Blue,Red,Red,Green,Green,Green
4969732,44,27,38,41,49,25.0,224.0,Blue,Green,Blue,Blue,Yellow,Red
4969731,5,34,21,15,16,25.0,116.0,Blue,Red,Green,Green,Red,Red
4969730,2,29,49,13,21,28.0,142.0,Blue,Blue,Yellow,Red,Green,Red
4969729,16,5,25,20,36,26.0,128.0,Red,Blue,Red,Blue,Green,Blue
4969728,7,16,42,28,39,6.0,138.0,Red,Red,Green,Red,Green,Green
4969727,38,11,24,41,22,30.0,166.0,Blue,Blue,Green,Blue,Red,Green
4969726,30,43,12,37,46,27.0,195.0,Green,Red,Green,Red,Red,Green
4969725,10,40,12,26,7,19.0,114.0,Red,Red,Green,Blue,Red,Red
4969724,23,49,43,17,25,47.0,204.0,Blue,Yellow,Red,Blue,Red,Blue
4969723,16,23,27,20,17,30.0,133.0,Red,Blue,Green,Blue,Blue,Green
4969722,7,16,22,6,4,21.0,76.0,Red,Red,Red,Green,Red,Green
4969721,44,8,35,26,9,11.0,133.0,Blue,Blue,Blue,Blue,Green,Blue
4969720,31,20,24,6,30,41.0,152.0,Red,Blue,Green,Green,Green,Blue
4969719,36,11,34,44,47,18.0,190.0,Green,Blue,Red,Blue,Blue,Green
4969718,2,6,47,13,44,9.0,121.0,Blue,Green,Blue,Red,Blue,Green
4969717,15,43,37,17,19,41.0,172.0,Green,Red,Red,Blue,Red,Blue
4969716,8,13,46,22,17,26.0,132.0,Blue,Red,Red,Red,Blue,Blue
4969715,41,45,11,36,39,30.0,202.0,Blue,Green,Blue,Green,Green,Green
4969714,24,11,13,43,1,9.0,101.0,Green,Blue,Red,Red,Red,Green
4969713,44,4,24,43,20,14.0,149.0,Blue,Red,Green,Red,Blue,Blue
4969712,13,7,30,10,16,25.0,101.0,Red,Red,Green,Red,Red,Red
4969711,16,42,18,33,2,46.0,157.0,Red,Green,Green,Green,Blue,Red
4969710,23,5,35,30,14,24.0,131.0,Blue,Blue,Blue,Green,Blue,Green
4969709,38,33,7,2,40,30.0,150.0,Blue,Green,Red,Blue,Red,Green
4969708,3,46,32,23,2,45.0,151.0,Green,Red,Blue,Blue,Blue,Green
4969707,43,41,17,37,3,1.0,142.0,Red,Blue,Blue,Red,Green,Red
4969706,31,18,1,33,34,5.0,122.0,Red,Green,Red,Green,Red,Blue
4969705,21,37,39,33,10,49.0,189.0,Green,Red,Green,Green,Red,Yellow
4969704,40,39,14,22,31,38.0,184.0,Red,Green,Blue,Red,Red,Blue
4969703,43,7,22,28,18,31.0,149.0,Red,Red,Red,Red,Green,Red
4969702,43,33,38,34,1,22.0,171.0,Red,Green,Blue,Red,Red,Red
4969701,15,22,33,25,39,49.0,183.0,Green,Red,Green,Red,Green,Yellow
4969700,16,43,34,47,46,4.0,190.0,Red,Red,Red,Blue,Red,Red
4969699,6,1,23,36,47,30.0,143.0,Green,Red,Blue,Green,Blue,Green
4969698,44,34,15,46,43,41.0,223.0,Blue,Red,Green,Red,Red,Blue
4969697,36,22,28,46,26,31.0,189.0,Green,Red,Red,Red,Blue,Red
4969696,47,36,43,2,7,10.0,145.0,Blue,Green,Red,Blue,Red,Red
4969695,5,48,13,3,6,38.0,113.0,Blue,Green,Red,Green,Green,Blue
4969694,9,30,23,46,42,48.0,198.0,Green,Green,Blue,Red,Green,Green
4969693,11,35,40,27,15,42.0,170.0,Blue,Blue,Red,Green,Green,Green
4969692,48,40,37,21,38,41.0,225.0,Green,Red,Red,Green,Blue,Blue
4969691,29,20,9,48,12,24.0,142.0,Blue,Blue,Green,Green,Green,Green
4969690,38,14,26,9,21,42.0,150.0,Blue,Blue,Blue,Green,Green,Green
4969689,40,26,25,23,44,9.0,167.0,Red,Blue,Red,Blue,Blue,Green
4969688,19,39,32,17,44,36.0,187.0,Red,Green,Blue,Blue,Blue,Green
4969687,38,19,27,4,34,49.0,171.0,Blue,Red,Green,Red,Red,Yellow
4969686,33,11,16,27,9,8.0,104.0,Green,Blue,Red,Green,Green,Blue
4969685,6,11,39,36,29,49.0,170.0,Green,Blue,Green,Green,Blue,Yellow
4969684,25,21,1,42,37,3.0,129.0,Red,Green,Red,Green,Red,Green
4969683,49,20,22,25,37,16.0,169.0,Yellow,Blue,Red,Red,Red,Red
4969682,39,30,26,27,3,42.0,167.0,Green,Green,Blue,Green,Green,Green
4969681,3,42,30,49,39,22.0,185.0,Green,Green,Green,Yellow,Green,Red
4969680,15,18,24,36,30,43.0,166.0,Green,Green,Green,Green,Green,Red
4969679,31,6,40,39,10,44.0,170.0,Red,Green,Red,Green,Red,Blue
4969678,34,18,11,33,4,6.0,106.0,Red,Green,Blue,Green,Red,Green
4969677,23,8,45,36,28,15.0,155.0,Blue,Blue,Green,Green,Red,Green
4969676,14,12,13,33,29,43.0,144.0,Blue,Green,Red,Green,Blue,Red
